channelId,channel_commentCount,channel_viewCount,channel_videoCount,channel_subscriberCount
UCSSI9x-8oJXBzxZYRpPNmzg,0,760086,9,2358
UCmzxts0YGES5tN-oJ9abTQg,0,1101972,5,1884
UCIO_Z9MptZeQyrXcu9aE7MA,0,11282686,192,125176
UCO8lgagfl3hp_Q1x9HPdfqw,36,20979905,136,180729
UClBz0XaIv9muwI2T3UVIwGw,261,40712731,553,251492
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46630
UCQdichCjcsXQnR880piBMCQ,0,2854779,145,3709
UC6FefgiqoMQrvsyrkWh_ojg,0,23425096,121,51591
UC21wEt17uOPoJKQffZl-AQQ,10,6999596,211,24453
UClBz0XaIv9muwI2T3UVIwGw,261,40712731,553,251492
UCa-fkypLpFQjKhsoscKoodg,0,1905688,356,9755
UC9odJyF8CCofemhZnyRfUww,9,751892,487,940
UC_JfSxXCQYyb7r0e8M98T_w,0,597317,9,7417
UC5JfnfGKV9LQsBKNm1L9EAw,0,3427385,391,37202
UCXj8boajMsvSg3XLsswZjgw,0,40635,63,0
UCOmidKhHtmjH2e-e2lEM_Bg,0,5929210,217,60148
UCPaJ5g6yjeWb13sZCVDFgHg,0,58259387,7368,136224
UC-O089CbpiSrjnzQszl3__w,0,20680673,20,99560
UCXazgXDIYyWH-yXLAkcrFxw,59450,5200742109,695,23911321
UCWBEN8ByOe0mvKXLcfyIYIw,1451,68407030,992,457757
UCEwF-3J5lp1lnrm6xbEmJ_w,3087,107376114,2347,136381
UCk8cNb10L5rmV9xB13ADCWA,3171,289811031,2340,1250993
UCCBeR1kIDnEj8yexleTQlkw,0,7185421,137,23949
UCAni-qX7cDXwR51ycLp913Q,0,349691,39,6653
UCQ80WIzjmBTjnzs2TAX4Dew,0,46102,78,73
UCvRuGsMZ6umZi80g4oyN58g,0,299714726,29,452816
UC6awBq3lKY35T__puHY2OYQ,1317,1701716458,167,3162165
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UCjqeNyFuOhAmyfpQQOdkwOQ,0,102210609,147,912177
UCNffwfM15k1OkNRNJH-fGJA,105,11517397,227,15532
UCfR-4yZACIMRs3wNf0hel6g,0,81828033,775,415567
UCh5nT2Qyy9fIGviL-w9grRg,0,4817,1,0
UC4tQYFdQZpnW4nQemZCLeEQ,0,1541628,230,3693
UCgKkNPU2Ib7_TcyAl8M2S-w,1543,595363416,2897,411755
UCAuI-Z03JwnDsVAwB5G2tfw,0,86913428,333,366783
UCG3_3whZturvFMlOgn8oYmw,0,7918550,569,18743
UCkYDPQtopsg4wT6UKI-e7mg,0,16071876,509,97252
UCET0ZgnCFLi1369c3ZWfSFA,0,361539,69,8366
UCsdkwyS-p1k1vnOg_NrCAKg,33,54458421,17,127269
UCTgcNoVqHOruQKWmf9PRwpA,0,7392415,79,21384
UC1z3eq4uUmnQ2TUopLtzVQw,0,54223,9,1802
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UCQG4voY9D4DsSAwPEbqo2Fg,0,6639626,179,23972
UCyDE9oEVAZwBtIsqMV26SIQ,0,7581293,140,106944
UCVRGSHCX6SpHt3JKBkz1Yng,0,14716,3,28
UC_QTPE3_eeDc1I8aiKD9NUA,0,4064,108,142
UCNI7LE3kkqNQeEMeBvQLCmg,0,12175345,11,13246
UCqWkN5_NADhN-l6-tfBiPzQ,0,11925278,4,10207
UCT2X19JJaJGUN7mrYuImANQ,28735,1377983899,1609,3657764
UCus9H-X9vLMi6iKQj2OoI1g,0,3434857,114,20442
UCfmacPDIOUKQU2Ukeh4Bw4Q,0,935190,24,4811
UCqxjkUB6_D7v3NcLNu6Thbg,0,18222581,4262,81995
UCjlo3PRuPXGrF61LJbLXtjw,0,8018,54,20
UC2xjgvWb9cx5F637XjsUNxw,20,1691377820,206,2611899
UCorznW1WTesoZuPjemNxgpg,0,6060130,91,35155
UCpCRySS0XgD3sTvCYLxQYCQ,0,252083,57,661
UCrYJHlUeiH6IknTkY2FmO0A,0,23468474,532,186246
UCTlTCi6PIs1D9BSpC-oA4lQ,0,5916295,58,18614
UCFBIIc91wokuCtICU1d2ReA,0,6456593,1133,9545
UC_J_9-qRfVtKIkq7SxxVbhQ,0,1260013571,677,821322
UCM9i5rZ7eCZELh0upEMjOhQ,0,25504570,155,56897
UClrnM-TRoxc-Mv48wgkukrg,1602,37832581,80,83080
UCr7kwnYx7aVUP3EIdg1R_3w,0,40218405,37,123895
UCs0NBBFNnMoOMdB1D9ZEbkg,0,7918984,316,5913
UCHfwpEHqz8h3CGjzIRVIOTQ,0,263854,95,842
UCfNsNOHHy9pcEwxXmgF1kuw,0,79505,86,0
UCMVwh6FtMwCctLNG7sg1FGQ,0,4539,30,34
UCg8XSg99Ino3gn2KRhOFSkQ,0,2415547,92,15307
UC-oLj-GlZ-b27q14Nj__AIg,218,23957268,96,153246
UCw9EqlB3fmXs6IFRHcp8nAg,0,1731914,33,8250
UClfwS2zHXYQCzwGfp-Fiw6A,0,202595816,702,0
UC5WHah3Uq2MsHSGA4cqYNvQ,0,933221,236,7126
UCZ8Rmc73waPjXk_8URqgciw,0,577,85,0
UC4JVxN39Y1vCOp8tQ8EbUSg,16,24047625,933,9499
UCRIZtPl9nb9RiXc9btSTQNw,62,357941818,1263,1843755
UCxUZwdsqshu2iLQwdEE6e7Q,0,77081295,311,100314
UC69XotAcLByCBiayBHKMJkg,0,537083,56,1284
UCusHVOGgmhrGWGCo1POBVPw,0,79359089,3514,0
UCOvNmfvCDflJvcbcBKyFlfg,2,4684997,114,5048
UCFBIIc91wokuCtICU1d2ReA,0,6456593,1133,9545
UCFFbwnve3yF62-tVXkTyHqg,0,3724073916,2129,5223069
UCHaHD477h-FeBbVh9Sh7syA,386,42639115,1135,616899
UC5b2I3-uTxEh_A_tAuEEZ_A,0,40670,5,45
UCETdCucY4nh1sWwC9sH7ieg,0,138708,29,0
UCa_e_hjNUlpZAr3SPB1-8qg,0,22397,16,50
UChXdkwCBka69AAkG_YmMDMg,0,16297,125,43
UCxvXUTjdi_o-UWSG_PjdxXA,0,0,146,4912
UCEksDOMyp6XtqQq6lDvcNbQ,0,4274,121,29
UChXdkwCBka69AAkG_YmMDMg,0,16297,125,43
UChXdkwCBka69AAkG_YmMDMg,0,16297,125,43
UCCzzmm6acBumGONKT0kIohg,0,555861,1,1625
UC73eZHNkpghm3zmF9Qvt92Q,2,1635977,22,3578
UCwbdCGEIMdmjIbUyIyDsscA,0,176699,25,35
UCzNJFjsjRYOFquV10puv8xQ,2,2633600,60,8370
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46630
UCgLwLLj6WAsQa41JPFVQgtg,0,45146,31,39
UCXDPZNH-eEXtrxr5Ert1LWQ,0,25206338,92,60709
UCuN86oNU6j5yrMIUmHLdsyw,0,4495135,23,0
UCuqf-iuWOE-_VKT4r6SFLFA,0,367320,366,495
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5306
UCSZ69a-0I1RRdNssyttBFcA,242,1867930677,6438,2996507
UCXB8fM4VyQubRu3UVGhd3wA,0,14361109,783,12761
UC_GXrTnIXAEBIQvDK6-UREQ,1,11593581,1724,3709
UCfpVnIwj6RnNBJ-sqp01p9Q,0,338652,115,9700
UCWYVd0rO7Aoobl8l3-l5v0g,0,13203,31,288
UC-ZGkwWSE01hpp9rjVxlXQw,0,0,91,80
UCJbWaTrDr_2gHrhwsDR9KpQ,0,286023,138,3529
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5306
UCOh_7dMZSZFp9s0pYcXTPMg,0,982530,12,7860
UCJ4EEp5mSEo5GQIx3OIhD7g,0,209348422,921,356023
UCusHVOGgmhrGWGCo1POBVPw,0,79359089,3514,0
UCToZTtSLYLyRV5xwUcAa9Kg,0,175993106,8997,348334
UCPlKx2mq7Qxy6mTCv8YUYBA,2,4882101,39,35880
UCToZTtSLYLyRV5xwUcAa9Kg,0,175993106,8997,348334
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46630
UCAsKBpp-LbFxg9I2aLaf0Iw,0,6807838,284,63687
UCte-Y3yjMQ1iKD7uhUaIlpQ,0,104,338,3432
UCFKn479v4C78N9FPVlIxjUw,0,3716027,343,21723
UCytynKQNsFXHwMWrccu1Y3Q,0,5792,18,176
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCtinbF-Q-fVthA0qrFQTgXQ,650,1578312041,762,6955767
UCCV5kpsPAE2M0KdrSws5R1g,0,19886826,76,49118
UC-qqUFhNBaQj2GDTbH3cVlQ,2588,72997267,420,383624
UCLXo7UDZvByw2ixzpQCufnA,0,421329489,550,2108676
UCjD2KyAEm84yVH8cTilID7Q,619,547780991,1472,1564053
UCDfTp1dv0Cg1qjGq0kP1PvA,0,578793,41,1223
UC3xgl_-XSyRjv8C_P4ZX0Zg,7,95435002,852,559214
UC-CXg9TZOAUDMO71aq_8zPg,0,8389850,65,59499
UC6AXBF-78lNa3_TjAIWZWmQ,0,2653334,61,5559
UCzyc5fn1zoE7SDdFyjFtxMg,0,322489,41,7498
UCZ_ze60L9PratISNxDwFEVg,0,603463,557,3845
UCbcGkrBtqb7GwtsY1JTlVSg,0,12047,49,0
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5306
UCIsbLox_y9dCIMLd8tdC6qg,269,174644393,1702,329998
UCddYq41_tZ1FnLlguLT6-Ow,12261,1542846149,497,9001223
UCjuGTONmK1kTGUk_wj8dCiQ,0,6258859,9,4347
UCbAOOkklj8cesHPzaGIyZiw,0,585026,69,2342
UC1kEG25q-JE69jVw5ITXCrA,0,4122204,151,70051
UCt6Wc2yfK7R-PY2FowxHb1Q,0,925841,8,543
UCLLoj9q-uFAe_1IHT8FKxUw,0,2760637,408,49874
UCU8Avk-n8SFTsem65tAP9kQ,0,3809737,75,6578
UCXg0JXSXtImm8PEFTjHFD6g,0,459500,117,3384
UCuniznOKUVlVZvqMjykIS0w,0,480712,486,1791
UCxIu_KFesgE3SBE24PZj4bw,0,15724516,191,15358
UCKTDayZg3-A55GqMy7h3BDQ,5,120294056,700,431466
UCP3Dp2rGnmtrWjAro-FsxvA,0,119421128,135,584971
UCLgNmqtFa9vxlDWQ4bxLuYQ,5,133244624,701,148329
UCKxQmKgrkUv4S7P5w0pLayw,0,167195967,1065,962654
UCZ-qxagOkAmCEP-Tu6YliUQ,1672,87245863,614,546737
UCyupwg56cb-DKlz8fg09Vbw,5421,60588164,61,143797
UCzAE0QlDfwrjmQGkCSxa9rw,0,20233207,92,154890
UCHlEaKbepQ_S9iIoZPKVQew,353,13329383,2564,46321
UCCMNusA8FqkS210mc4TbxVA,0,47224,3,557
UCwdPmg7rkwQK2LuNupHnmrQ,0,1611803,190,5111
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCwCWyK131mZ4Rl8NwG5clzQ,0,0,34,139
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCpubqPinOUsvfLWmP0l42xg,0,55113,64,252
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCxn2-sH0UWF4IN9MozY5b2w,0,0,123,550
UCxn2-sH0UWF4IN9MozY5b2w,0,0,123,550
UCxn2-sH0UWF4IN9MozY5b2w,0,0,123,550
UCxn2-sH0UWF4IN9MozY5b2w,0,0,123,550
UClqhvGmHcvWL9w3R48t9QXQ,338,158794979,558,1198197
UCzvFM_ZPYgMTipMwmFdqKvA,722,169555415,438,228167
UCIsIR6BFD8-plVLbr3OPslA,0,1693727,1,1470
UCoxcjq-8xIDTYp3uz647V5A,1122,261520446,416,2034440
UCwJ9nh1bxGRPOZU6V7Lo9aQ,0,2459158,112,2740
UCiDJtJKMICpb9B1qf7qjEOA,253,473212917,2966,2715910
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCExEoXjNTmKLFLK2qpBSI5g,0,35747,11,991
UCOgUNPwF_6SJtobSEeRrQKQ,0,7921517,25,9457
UCoyExUhkRe4KdTuWtFhW0Hg,2,17612437,553,142400
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCSIlWuQhsrwNS5Baft6wHZg,0,6229,6,103
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71671
UCKdruvtb9xd9_LIl9S69vLw,0,2065,4,1
UC3adc3KUUT88oEk11Fg5FFA,1,972970,665,3886
UC38GMKiSwiZQQITrRYuTEOA,0,337584857,677,603907
UCJuSxlxkZKULTn2sy7fcZtA,0,55042500,280,140870
UC21j22BUI19MJ6F8IrxnjJg,911,104486362,65,318925
UCe_Fx4EZAgKjDz0aQ_Y7hSA,0,479128398,394,1201832
UCIzhUqovz10U0HsNoaZndhw,0,1960019,10,2587
UCo_IB5145EVNcf8hw1Kku7w,1854,1079764627,390,7996558
UCGcltwAa9xthAVTMF2ZrRYg,0,150602288,307,262032
UCo_IB5145EVNcf8hw1Kku7w,1854,1079764627,390,7996558
UCKef1ejCOy2uXNp9TXr9oTg,0,7193903,263,39924
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71672
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71672
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71672
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71672
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCLv7Gzc3VTO6ggFlXY0sOyw,447,52074330,2714,396074
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCYQ73sCV66jN7HiTXLZwj4Q,0,832200,320,19086
UC1_YtRdsicpWwLxmijYtOaQ,9,4124437,469,21561
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCa9L9MQW1mRriKQV3ABL1tQ,0,1578,112,12
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCa9L9MQW1mRriKQV3ABL1tQ,0,1578,112,12
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCbg_UMjlHJg_19SZckaKajg,189,235054073,827,721576
UCXbqbnY870g6s-KmRmRhuyQ,0,8881699,1,2337
UCQSUJUDbJMzph0_vpyzvzZQ,49,121780733,32,436796
UCd3TI79UTgYvVEq5lTnJ4uQ,119,707825361,1435,1557750
UCDsYDtM5BNXz-6OzZlad4ew,0,27261357,76,64025
UCEduddky3cIBkMX2FY1Sblg,0,6074428,342,5924
UC-omFoT0Qf48y7IpEZo-OYQ,0,14195075,13,72024
UCOF23vGxkbhN4wl7ROrgXsA,0,53706278,185,127093
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UCzH3iADRIq1IJlIXjfNgTpA,13835,4888398173,7331,8990207
UCvb_3WrGri7dqKP2j-EvcDA,2,17406885,408,138455
UCQI3lfvT5t5OHO9bWyp-Kbg,1,172642,23,178
UCsT0YIqwnpJCM-mx7-gSA4Q,322,1359216262,90193,6921785
UC351upZajfNfqB-I8kJzHRA,0,25701,60,53
UCO8JV5gu6hpWhadFSUEvFBA,0,5891907,1069,3381
UC4tQYFdQZpnW4nQemZCLeEQ,0,1541628,230,3693
UCfgqdEOMGRaXPVpto4AvzsA,0,291,4,5
UCWR3vKO4ZP__80CAxtr9F3g,0,46347,191,214
UCrUlt5TwS6OUD8xpC36EBvw,0,455685546,49,902476
UCjjqaFt6-hXAubk9cuEEzqg,0,9684822,77,20495
UCsT0YIqwnpJCM-mx7-gSA4Q,322,1359216262,90193,6921785
UCh0qROOtJejUTSpu85keSWQ,37,1598602,46,4688
UCZpuJn5zhk2jWI8pkD42A0A,8,972599,13,21944
UCLLTCKpT6nzitLAW2uVKvYg,0,1895847,579,5745
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46630
UCTGDNLXAoY-9txJiVrGUCkA,0,24568,21,113
UCFBIIc91wokuCtICU1d2ReA,0,6456593,1133,9545
UCFBIIc91wokuCtICU1d2ReA,0,6456593,1133,9545
UCuf-eAmtbgNYVKsmzBg7LXw,0,529865,175,0
UCFBIIc91wokuCtICU1d2ReA,0,6456593,1133,9545
UCptJnhezJI0vKJHo8luHpsw,0,975854,71,1870
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46630
UCeJ4SlRWqNyaNq5OtCs_khA,0,1983,15,13
UCS8G0ENyoWbj6Pa10as3flg,0,16360,112,587
UCdJdk5llEFZtvOn5p_jxmSA,0,539,6,35
UCyL_6pgancd9sX-VvkbU4pA,0,255138,210,1235
UCbcGkrBtqb7GwtsY1JTlVSg,0,12047,49,0
UCbcGkrBtqb7GwtsY1JTlVSg,0,12047,49,0
UCbcGkrBtqb7GwtsY1JTlVSg,0,12047,49,0
UCFriw953uWm7jz79ZPxmGjA,0,891,9,9
UCYenDLnIHsoqQ6smwKXQ7Hg,0,504160328,105,1851147
UCs1OTUGKqVP3h4bhv_4VAuA,0,16848054,12,26122
UC7_YxT-KID8kRbqZo7MyscQ,15076,7035375005,3573,17095655
UCay_OLhWtf9iklq8zg_or0g,58,7016871303,3045,7782859
UCbVwJCxsVbmaP1PFmbGQDeQ,1137,789399996,2448,1831880
UC8iOxoMyDKmcVO8TL_20kyg,1832,487572051,1653,1209097
UCbe_4D-ygq-F3yvMCXPyLkw,0,12017278,19,20406
UCORz-zCPEiyZgvrGl6S07Ww,0,10618478,25,19354
UCqFzWxSCi39LnW1JKFR3efg,0,2387684642,5907,3989201
UCyBE-Hwi1SFOBdZJF2Pg95A,1,59225532,1885,94472
UCv9bGVvWB4BUu98AYgsBU5Q,3,32544225,1045,97716
UCBi2mrWuNuyYy4gbM6fU18Q,25,2580835395,37470,2483560
UCAMO_xP86YB4FSHD1Mi_GpA,5,2899271,357,38788
UCjt7bEwtlk6A6f_CiY2ZOlQ,690,114601687,1799,950192
UC5JfnfGKV9LQsBKNm1L9EAw,0,3456017,391,37202
UCcTLEZajzuTwLMoflDj7VSQ,0,650687,274,1410
UCwyTablINBl0-q3xvI0xBDw,0,16649,11,150
UC5W5RupbGVS8rTvZmZH2b1A,0,159791581,118,706494
UCs1mo7eV9L3g2VRnFBnl3kw,0,17225882,243,28045
UC8LoM_QaOFKuTsIS6d0U9gw,485,33532513,832,436345
UC5jkaAQ0uEy3tt3q8k7FLjA,0,144246,30,402
UCJm-S37X71WPO1NBa47tyOQ,0,12022,35,106
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5306
UCpV4zwUv4CEkLwcozcsHOqw,0,1166413,85,0
UCi9cDo6239RAzPpBZO9y5SA,0,347790605,51,3859488
UCpko_-a4wgz2u_DgDgd9fqA,267,9613957619,4044,12212610
UCeY0bbntWzzVIaj2z3QigXg,96,166962278,5874,433338
UCMlANBKXp-g9npe076xyZ6w,0,18762637,218,7624
UCyXMgfgKiv-zu15rIWjJrag,0,1464688,30,2345
UC0icYVOzQEXIdyl5sG4xZFw,0,257379,1,672
UC2Kon4ekOzwtcptbmJCsiXw,0,17745775,290,166315
UCHWHZk8TvJ0t400VswUX4cw,3,1903825,335,1648
UCAAw5q8hu6dA42aq55-IKGA,0,53764,30,1123
UCFxPZnkxYxb7JLMnwjjJN-w,0,2061980,399,32568
UC4tQYFdQZpnW4nQemZCLeEQ,0,1541628,230,3693
UCwjoPtSoNLAoX2sLBaKLYng,6,5499513227,2205,6048094
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UCPcFg7aBbaVzXoIKSNqwaww,15992,1027028311,849,2783431
UC7SSQdSANKW84AIUErS1BuQ,0,23943140,1376,0
UCkYDPQtopsg4wT6UKI-e7mg,0,16071876,509,97253
UCR3lnMDr-wKZWAU9hwmb2kg,0,6421255,204,32404
UC-ZGkwWSE01hpp9rjVxlXQw,0,0,91,80
UCh7EqOZt7EvO2osuKbIlpGg,164,730151567,2533,3068168
UCT2x1vuvgYdhk-kQdlzn6yA,0,346077151,730,1600103
UC43WISrOT6FpLzs3hHA_Rfg,0,260054,12,2797
UCXa6uIVeU9Ju7SUmzR2_SKQ,0,18116,19,141
UCu_NPGhxT4Bev268xRoWlkA,0,167774723,179,177875
UCZH4EVUqljV-zkZEd0Ot7EQ,12280,541231916,172,3573906
UCc-Zw18x1AsjhCt4wThC5Ng,254,47281019,235,296957
UCbMc8r0KQAKQj99ZftRcVVQ,3,50079751,233,543614
UCylAftVEJcbGeoTwqTVgu6w,9,1982559,229,20124
UCoAZQNN5r7j4Gm80anUuzDg,20,8542547,3869,24730
UCxq3JOB6MZ6BPVW6ZCI3KKg,0,266986,275,1852
UCqWBn587NwxBwXidIzK8nhg,0,64422,21,278
UCWBXQxvTOZMLNhvoUdcUTcg,0,326463,46,1782
UC54IhKcFCScVzkkIZaj9fnw,0,775414,71,548
UCI4fHQkguBNW3SwTqmehzjw,552,109767350,344,1904196
UCIvN0O6IGbP-qQwH8J2-vCQ,0,5087,5,10
UCcpTAGo7wEGubxRtmVkKT0g,0,50414450,280,81142
UCcpTAGo7wEGubxRtmVkKT0g,0,50414450,280,81142
UCcpTAGo7wEGubxRtmVkKT0g,0,50414450,280,81142
UCEf_Bc-KVd7onSeifS3py9g,51878,6142732708,2313,10192433
UC-J0tyvfeBCT49XzbNIRgUw,2,35127287,5156,97562
UCUh-JaqgVO1s29x6e49tHCw,0,26487996,796,0
UC5qv5h-qkpzDC-PVkjp2P6A,0,12249430,47,17043
UCtBu8Wb2BUoduUXJS9Uss7Q,37,1343637797,37551,1576075
UCzz4CoEgSgWNs9ZAvRMhW2A,313,17023777,228,154873
UCTMtSiulaaCU1X0jWeBmZfw,47,4025197,113,34272
UCEY0yxj6QxG4RBVRSe5orig,658,7128576,34,885368
UCvpvX2QDeHiovR-5qAfJ1Hw,2,24333622,8839,26241
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UC7XMx8Y7BMNY57sCDdQx1MA,0,106,32,5
UC7XMx8Y7BMNY57sCDdQx1MA,0,106,32,5
UCM4nHRWzIYhwzEk1jMMCu9w,0,40086,221,444
UCUnDYCXXjhu20_Gg8Cg23QA,0,28705387,36,32296
UCajrNVKvG2xVlVcSr3GcsDA,319,1791247497,13152,2248338
UCulfDOKBKVXWnL5v0eMwPIg,0,24409643,291,0
UCUPD0jQo-EP0B1Nf4uzeIMA,76,771095105,19733,665372
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46630
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46630
UCr-gTfI7au9UaEjNCbnp_Nw,0,260003920,33,2462008
UCOuQPxyWZBZGyJDdaKAgzrg,0,5128556,4,33932
UCAsKBpp-LbFxg9I2aLaf0Iw,0,6807838,284,63695
UCGlXxFilqZ-j9OZAP8-lcgg,0,5366,2,15
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCBa2NJ3WvOioETtrciWOKmw,0,477,4,14
UCS9Z0vMOmd7zIg8wLnrNEiQ,0,11269,87,70
UCLWFnFmQGEXsNPAeqVPpr7Q,0,76153406,24,187289
UCRm96I5kmb_iGFofE5N691w,41,377261540,1483,650473
UCQYLzinJiumJLvKuQs0_7Xg,1046,656274510,1298,698178
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCgAGymyQPjVXplOIdUJnv0g,904,70911941,1739,77333
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCgAGymyQPjVXplOIdUJnv0g,904,70911941,1739,77333
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4510,25848
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71673
